plate,well,gene,p,genenorm,kinasenorm,pnorm,pvalpos,magratio
NCIDIV_4865,A04,DUGV,1.0,0.4734165872777152,1.0,2.112304526020718,6.192867082846365e-06,-0.06235594856385648
NCIDIV_4865,A04,EMCV,1.0,0.1436567638954142,1.0,6.961036660466788,6.192867082846365e-06,-0.1618003854709823
NCIDIV_4865,A04,FES,1.0,0.04434057073992643,1.0,22.552709252782595,6.192867082846365e-06,-0.25982538350055845
NCIDIV_4865,A04,HAV,1.0,0.44009514851124565,1.0,2.2722359094000493,6.192867082846365e-06,-0.0684420143459315
NCIDIV_4865,A04,HCV,1.0,0.25787741638149475,1.0,3.8778114579860508,6.192867082846365e-06,-0.11301352857729272
NCIDIV_4865,A04,HCoV-229E-3CL,1.0,0.20916266482695683,1.0,4.780967964944001,6.192867082846365e-06,-0.13047267879974145
NCIDIV_4865,A04,HCoV-HKU1-3CL,1.0,0.03261252194768172,1.0,30.66306867050144,6.192867082846365e-06,-0.2854425343695783
NCIDIV_4865,A04,HCoV-NL63-3CL,1.0,0.3706333635523139,1.0,2.6980841401204634,6.192867082846365e-06,-0.0827662308696788
NCIDIV_4865,A04,HCoV-NL63-PLP2,1.0,0.09247286887405547,1.0,10.813982654328179,6.192867082846365e-06,-0.19853382855308874
NCIDIV_4865,A04,HCoV-OC43-3CL,1.0,0.22057033542736978,1.0,4.53370122533673,6.192867082846365e-06,-0.12604440345223963
NCIDIV_4865,A04,HHV-3,1.0,0.1710522748321196,1.0,5.846166038899259,6.192867082846365e-06,-0.14724562359940205
NCIDIV_4865,A04,HIV-1,1.0,0.1610852094264939,1.0,6.20789458920695,6.192867082846365e-06,-0.15225189209368317
NCIDIV_4865,A04,HIV-2,1.0,0.07184034569607708,1.0,13.919754844033358,6.192867082846365e-06,-0.21958675464489494
NCIDIV_4865,A04,HPeV,1.0,0.300042662473468,1.0,3.332859373251387,6.192867082846365e-06,-0.10038520038555174
NCIDIV_4865,A04,HRV-B14,1.0,0.11545090349519566,1.0,8.661690551790388,6.192867082846365e-06,-0.1800274918691931
NCIDIV_4865,A04,HTLV,1.0,0.17018442238086648,1.0,5.875978459191974,6.192867082846365e-06,-0.1476697793957664
NCIDIV_4865,A04,KUNV,1.0,0.21165065632784957,1.0,4.724766827327893,6.192867082846365e-06,-0.1294866291596755
NCIDIV_4865,A04,LGTV,1.0,0.03594006874424576,1.0,27.824098142831364,6.192867082846365e-06,-0.27734083656795505
NCIDIV_4865,A04,LV,1.0,0.22479946353069974,1.0,4.4484091923263644,6.192867082846365e-06,-0.1244606869723714
NCIDIV_4865,A04,MERS-CoV-3CL,1.0,0.11600675165855476,1.0,8.620187926159007,6.192867082846365e-06,-0.17962697596515392
NCIDIV_4865,A04,MERS-CoV-PLP,1.0,0.42029418668720686,1.0,2.379285823299346,6.192867082846365e-06,-0.07228087426036524
NCIDIV_4865,A04,NWV,1.0,0.24034415636788722,1.0,4.160700285424587,6.192867082846365e-06,-0.11888509301334091
NCIDIV_4865,A04,POWV,1.0,0.27293074219465707,1.0,3.6639331720528188,6.192867082846365e-06,-0.10828260813461683
NCIDIV_4865,A04,PV,1.0,0.07831416849269865,1.0,12.769081498876306,6.192867082846365e-06,-0.21239183358982464
NCIDIV_4865,A04,SARS-CoV-1-3CL,1.0,0.234918941678262,1.0,4.256787438492594,6.192867082846365e-06,-0.1207889573752518
NCIDIV_4865,A04,SARS-CoV-1-PLP,1.0,0.06770581264002051,1.0,14.769780628981119,6.192867082846365e-06,-0.22452952027431278
NCIDIV_4865,A04,SARS-CoV-2-3CL,1.0,0.22778819620378277,1.0,4.390043104364305,6.192867082846365e-06,-0.12335933792268675
NCIDIV_4865,A04,SARS-CoV-2-PLP,1.0,0.257671142862886,1.0,3.8809157629736126,6.192867082846365e-06,-0.11308025659566763
NCIDIV_4865,A04,SHV,1.0,0.20937112204336306,1.0,4.776207865919967,6.192867082846365e-06,-0.13038961328656548
NCIDIV_4865,A04,SLEV,1.0,0.38759221133214317,1.0,2.580031204866138,6.192867082846365e-06,-0.07903540779611254
NCIDIV_4865,A04,SV-A,1.0,0.25962031082440684,1.0,3.851778764244474,6.192867082846365e-06,-0.11245183612801507
NCIDIV_4865,A04,WNV,1.0,0.2457768602967753,1.0,4.0687312824832285,6.192867082846365e-06,-0.11702118692637321
NCIDIV_4865,A04,YES1,1.0,0.1666702925550614,1.0,5.999869470857494,6.192867082846365e-06,-0.1494096831785375
NCIDIV_4865,A04,ZIKV,1.0,0.31101094813422225,1.0,3.2153208946471956,6.192867082846365e-06,-0.09739127899961464
NCIDIV_4865,A04,c-Src,1.0,0.12988266895367884,1.0,7.699256629509504,6.192867082846365e-06,-0.17020552465758498
NCIDIV_4865,A05,Bat-CoV-HKU4-3CL,0.0016077145237691135,0.05082014214365235,0.001787447126931586,17.698638368872555,6.192867082846365e-06,-0.23961480786444336
NCIDIV_4865,A05,Bat-CoV-HKU9-3CL,1.0,0.17584558357316443,0.001787447126931586,3181.5249291104187,6.192867082846365e-06,-0.672535048883389
NCIDIV_4865,A05,Bat-SL-CoVZC45-PLP2,1.0,0.04714815188453436,0.001787447126931586,11865.939288184623,6.192867082846365e-06,-0.7822998166156555
NCIDIV_4865,A05,Bat-SV-CoVZC45-3CL,0.5908899464592925,0.11355091063254455,0.001787447126931586,2911.271945242794,6.192867082846365e-06,-0.6651326383584698
NCIDIV_4865,A05,Beluga-CoV-SW1,1.0,0.2905749933614736,0.001787447126931586,1925.344990427414,6.192867082846365e-06,-0.6306528987568233
NCIDIV_4865,A05,CCHFV,1.0,0.6216656477578496,0.001787447126931586,899.9324795085206,6.192867082846365e-06,-0.5672328203383992
NCIDIV_4865,A05,CV-B3,1.0,0.3153901142373924,0.001787447126931586,1773.8574627323035,6.192867082846365e-06,-0.623819354168727
NCIDIV_4865,A05,DENV,0.3779205350665975,0.3650429953483426,0.001787447126931586,579.1929504889188,6.192867082846365e-06,-0.5304849936662268
NCIDIV_4865,A05,DUGV,1.0,0.4734165872777152,0.001787447126931586,1181.7437809457317,6.192867082846365e-06,-0.5899499747712246
NCIDIV_4865,A05,EMCV,1.0,0.1436567638954142,0.001787447126931586,3894.4014374379976,6.192867082846365e-06,-0.6893944116783505
NCIDIV_4865,A05,FES,0.001787447126931586,0.04434057073992643,0.001787447126931586,22.552709252782595,6.192867082846365e-06,-0.25982538350055845
NCIDIV_4865,A05,HAV,1.0,0.44009514851124565,0.001787447126931586,1271.2185301395034,6.192867082846365e-06,-0.5960360405532997
NCIDIV_4865,A05,HCV,1.0,0.25787741638149475,0.001787447126931586,2169.4691829250805,6.192867082846365e-06,-0.6406075547846608
NCIDIV_4865,A05,HCoV-229E-3CL,1.0,0.20916266482695683,0.001787447126931586,2674.746510209357,6.192867082846365e-06,-0.6580667050071096
NCIDIV_4865,A05,HCoV-HKU1-3CL,0.12357132640422332,0.03261252194768172,0.001787447126931586,2119.8255378564118,6.192867082846365e-06,-0.6386772251761597
NCIDIV_4865,A05,HCoV-NL63-3CL,1.0,0.3706333635523139,0.001787447126931586,1509.4623496652002,6.192867082846365e-06,-0.6103602570770469
NCIDIV_4865,A05,HCoV-NL63-PLP2,1.0,0.09247286887405547,0.001787447126931586,6049.959459719494,6.192867082846365e-06,-0.7261278547604569
NCIDIV_4865,A05,HCoV-OC43-3CL,1.0,0.22057033542736978,0.001787447126931586,2536.4113752105723,6.192867082846365e-06,-0.6536384296596078
NCIDIV_4865,A05,HHV-3,0.17227528212035328,0.1710522748321196,0.001787447126931586,563.4571722424696,6.192867082846365e-06,-0.5281881220649663
NCIDIV_4865,A05,HIV-1,1.0,0.1610852094264939,0.001787447126931586,3473.0507524794357,6.192867082846365e-06,-0.6798459183010513
