plate,well,src,id
NS1501_63186,F02,CB,24886151
NS1501_63127,E03,CB,24901639
NS1501_63135,C04,CB,24901963
NS1501_63167,H09,CB,24915272
NS1501_63242,C04,CB,24918177
NS1501_63173,A07,CB,24918763
NS1501_63157,C05,CB,24933476
NS1501_63235,C08,CB,24934797
NS1501_62641,H08,CB,24937864
NS1501_63130,B08,CB,24951336
NS1501_63234,G08,CB,24956964
NS1501_63132,F08,CB,24966630
NS1501_63153,H09,CB,24979179
NS1501_63190,D09,CB,24989039
NS1501_63130,C08,CB,25007949
NS1501_63163,D09,CB,25009422
NS1501_63143,A02,CB,25039216
NS1501_63169,C04,CB,25045531
NS1501_63192,A07,CB,25055633
NS1501_63133,A02,CB,25057987
NS1501_63142,B05,CB,25064559
NS1501_63203,F11,CB,25066620
NS1501_63211,E07,CB,25076225
NS1501_63143,B09,CB,25084425
NS1501_63164,E08,CB,25086774
NS1501_63232,H09,CB,25090188
NS1501_63167,H11,CB,25093402
NS1501_63224,H03,CB,25112692
NS1501_63213,A05,CB,25118136
NS1501_63167,E08,CB,25118390
NS1501_63126,A10,CB,25124969
NS1501_63132,G10,CB,25125583
NS1501_63167,F09,CB,25139385
NS1501_63238,C09,CB,25146265
NS1501_63242,B08,CB,25153733
NS1501_63138,A02,CB,25163977
NS1501_63246,G07,CB,25187090
NS1501_63201,D06,CB,25187827
NS1501_63241,C11,CB,25189740
NS1501_63152,F02,CB,25206395
NS1501_63225,A02,CB,25217624
NS1501_63139,A06,CB,25222259
NS1501_63236,H04,CB,25224534
NS1501_63241,F06,CB,25230500
NS1501_63201,B06,CB,25233318
NS1501_63162,D10,CB,25238001
NS1501_63243,A08,CB,25250226
NS1501_63154,C04,CB,25254785
NS1501_63234,A10,CB,25268802
NS1501_63163,B02,CB,25272687
NS1501_63168,D08,CB,25296814
NS1501_63165,B10,CB,25303237
NS1501_63239,F04,CB,25307732
NS1501_63133,G07,CB,25312462
NS1501_63139,C09,CB,25322160
NS1501_63177,F11,CB,25324681
NS1501_62639,D04,CB,25329585
NS1501_63182,A02,CB,25331725
NS1501_62642,H03,CB,25350082
NS1501_63197,F05,CB,25355055
NS1501_63215,H09,CB,25355256
NS1501_63156,H09,CB,25359689
NS1501_63207,H10,CB,25371736
NS1501_63238,H03,CB,25379658
NS1501_63160,D08,CB,25382423
NS1501_63137,G10,CB,25384193
NS1501_63127,A11,CB,25400355
NS1501_63220,D02,CB,25446807
NS1501_63240,A09,CB,25457451
NS1501_63185,E09,CB,25465444
NS1501_63240,E05,CB,25465678
NS1501_63232,F03,CB,25467357
NS1501_63130,F11,CB,25472481
NS1501_63161,A09,CB,25485546
NS1501_63143,B07,CB,25498885
NS1501_63193,C11,CB,25533038
NS1501_63165,B06,CB,25538166
NS1501_63160,G11,CB,25541190
NS1501_62645,G10,CB,25547203
NS1501_63200,D02,CB,25559220
NS1501_63197,B03,CB,25560715
NS1501_63126,C05,CB,25576413
NS1501_63216,A08,CB,25578256
NS1501_63170,E10,CB,25578802
NS1501_62641,G06,CB,25586269
NS1501_63159,D06,CB,25607247
NS1501_63149,G04,CB,25615743
NS1501_63203,F02,CB,25630235
NS1501_62645,D04,CB,25633082
NS1501_63230,H03,CB,25633845
NS1501_63175,G07,CB,25647941
NS1501_63197,C02,CB,25668604
NS1501_63187,B06,CB,25673095
NS1501_63160,D07,CB,25682601
NS1501_63212,B02,CB,25692436
NS1501_63233,G07,CB,25693786
NS1501_63154,C03,CB,25700902
NS1501_63200,D08,CB,25704221
NS1501_63202,F04,CB,25716250
NS1501_63208,D07,CB,25719630
NS1501_63228,C05,CB,25719697
NS1501_63240,F10,CB,25762815
NS1501_63226,E03,CB,25766111
NS1501_63234,F10,CB,25774032
NS1501_63132,H11,CB,25788754
NS1501_63193,D09,CB,25790001
NS1501_63182,F04,CB,25791553
NS1501_63223,H07,CB,25793539
NS1501_63175,E03,CB,25800141
NS1501_63143,E02,CB,25839205
NS1501_63223,H05,CB,25845112
NS1501_63206,A02,CB,25847402
NS1501_63137,H10,CB,25856401
NS1501_63202,G09,CB,25860811
NS1501_63215,E11,CB,25862716
NS1501_63149,B05,CB,25880839
NS1501_63150,A07,CB,25880922
NS1501_63176,C06,CB,25890647
NS1501_63241,G09,CB,25890979
NS1501_63216,G09,CB,25909161
NS1501_63206,C09,CB,25922769
NS1501_63193,E09,CB,25925595
NS1501_63130,C06,CB,25926852
NS1501_63198,G06,CB,25942876
NS1501_63153,F05,CB,25942959
NS1501_63201,F03,CB,25965035
NS1501_63236,C05,CB,25967374
NS1501_63237,F11,CB,25993667
NS1501_63220,F08,CB,26011050
NS1501_63132,G06,CB,26014613
NS1501_63193,C08,CB,26016889
NS1501_63184,D02,CB,26026231
NS1501_63238,C04,CB,26037571
NS1501_63181,E06,CB,26072463
NS1501_63216,A03,CB,26087812
NS1501_63225,A08,CB,26108102
NS1501_63163,D11,CB,26112022
NS1501_63214,C08,CB,26112717
NS1501_63186,A04,CB,26121512
NS1501_63171,A02,CB,26141340
NS1501_63166,A05,CB,26146477
NS1501_63194,F07,CB,26149349
NS1501_63141,E11,CB,26158169
NS1501_63143,C06,CB,26160534
NS1501_63224,C05,CB,26175463
NS1501_63126,F03,CB,26176086
NS1501_63202,E09,CB,26181369
NS1501_63226,C03,CB,26191705
NS1501_63247,D03,CB,26195912
NS1501_63212,A05,CB,26201326
NS1501_63222,G05,CB,26217594
NS1501_63155,A11,CB,26225492
NS1501_63227,F11,CB,26230492
NS1501_63166,E07,CB,26230676
NS1501_63181,G06,CB,26239662
NS1501_63180,A08,CB,26242096
NS1501_63202,B08,CB,26242786
NS1501_63215,E10,CB,26276190
NS1501_63143,F11,CB,26281111
NS1501_63194,F09,CB,26290299
NS1501_63230,D09,CB,26298758
NS1501_63174,B10,CB,26309847
NS1501_63235,B05,CB,26314006
NS1501_62644,F02,CB,26323147
NS1501_63173,F11,CB,26330816
NS1501_63176,G09,CB,26335918
NS1501_63127,B11,CB,26352726
NS1501_63189,C11,CB,26354025
NS1501_62645,H05,CB,26359256
NS1501_63227,B05,CB,26359395
NS1501_63133,D06,CB,26363433
NS1501_63210,H11,CB,26363441
NS1501_63233,C04,CB,26365666
NS1501_63155,D09,CB,26372104
NS1501_63233,D02,CB,26380831
NS1501_63136,C09,CB,26397188
NS1501_63170,B04,CB,26399042
NS1501_63222,D11,CB,26408377
NS1501_63158,A06,CB,26409318
NS1501_63172,E08,CB,26422142
NS1501_63172,G02,CB,26427496
NS1501_63150,G08,CB,26440991
NS1501_63159,B11,CB,26456541
NS1501_63242,H11,CB,26458013
NS1501_63247,F07,CB,26462473
NS1501_63221,B03,CB,26466243
NS1501_63247,D02,CB,26468652
NS1501_63136,G09,CB,26469890
NS1501_63211,B10,CB,26505346
NS1501_62642,B03,CB,26509194
NS1501_63238,D10,CB,26521624
NS1501_63127,E02,CB,26536559
NS1501_63221,G06,CB,26544424
NS1501_63136,B05,CB,26546167
NS1501_63247,F05,CB,26552005
NS1501_63243,D07,CB,26576527
NS1501_63130,D05,CB,26582401
NS1501_63246,B04,CB,26586923
NS1501_63186,B06,CB,26589980
NS1501_63234,F09,CB,26595280
NS1501_63133,H10,CB,26600212
NS1501_63198,A08,CB,26603081
NS1501_63239,A08,CB,26603537
NS1501_63216,F09,CB,26604564
NS1501_62644,H09,CB,26607416
NS1501_63213,E07,CB,26617262
NS1501_63128,G09,CB,26618436
NS1501_63220,B09,CB,26629416
NS1501_63203,H11,CB,26641097
NS1501_63127,E09,CB,26643015
NS1501_63200,B08,CB,26663434
NS1501_63131,G03,CB,26667438
NS1501_63153,H04,CB,26672257
NS1501_63174,C04,CB,26672340
NS1501_63144,C04,CB,26674351
NS1501_63242,A10,CB,26674414
NS1501_63217,F04,CB,26674573
NS1501_63200,F05,CB,26683164
NS1501_63238,B09,CB,26688669
NS1501_63220,D11,CB,26692210
NS1501_63228,H02,CB,26693292
NS1501_62642,F06,CB,26695466
NS1501_63175,F02,CB,26706449
NS1501_63132,E02,CB,26708250
NS1501_63176,D09,CB,26712267
NS1501_63230,E11,CB,26713724
NS1501_63193,D04,CB,26715843
NS1501_63213,F09,CB,26726094
NS1501_63207,F03,CB,26734036
NS1501_63202,G08,CB,26737879
NS1501_63152,B09,CB,26747403
NS1501_62643,F07,CB,26761467
NS1501_63247,C08,CB,26764112
NS1501_63188,E06,CB,26766876
NS1501_63227,F09,CB,26767479
NS1501_63210,F04,CB,26780305
NS1501_63187,E09,CB,26788406
NS1501_63209,E11,CB,26798586
NS1501_63242,H06,CB,26810172
NS1501_63143,A08,CB,26810715
NS1501_63192,D08,CB,26814950
NS1501_63159,C08,CB,26822283
NS1501_63167,D04,CB,26837795
NS1501_63164,C08,CB,26851005
NS1501_63229,B07,CB,26852648
NS1501_63214,F03,CB,26854388
NS1501_62643,F08,CB,26854941
NS1501_63194,C11,CB,26879586
NS1501_63189,A07,CB,26895738
NS1501_63220,D04,CB,26897387
NS1501_63210,G07,CB,26904596
NS1501_63187,B04,CB,26913268
NS1501_63194,E10,CB,26914088
NS1501_62644,B07,CB,26919884
NS1501_63240,D02,CB,26951330
NS1501_63219,E10,CB,26961967
NS1501_63133,C07,CB,26969817
NS1501_63236,F11,CB,27002918
NS1501_63211,B09,CB,27009724
NS1501_63142,A03,CB,27022643
NS1501_62645,A11,CB,27024882
NS1501_63131,C04,CB,27038284
NS1501_63132,F05,CB,27047157
NS1501_63180,C06,CB,27048084
NS1501_62645,E11,CB,27048307
NS1501_63220,D03,CB,27064681
NS1501_63234,B10,CB,27066439
NS1501_63182,E10,CB,27071312
NS1501_63179,A02,CB,27078959
NS1501_63176,A06,CB,27079003
NS1501_63187,C05,CB,27089948
NS1501_63205,E11,CB,27103932
NS1501_63219,A05,CB,27128656
NS1501_63196,E05,CB,27130846
NS1501_63185,E04,CB,27145966
NS1501_63196,H06,CB,27156594
NS1501_62640,A06,CB,27170498
NS1501_63240,B02,CB,27171879
NS1501_63213,G08,CB,27201477
NS1501_63155,C05,CB,27210357
NS1501_63201,F10,CB,27222613
NS1501_63241,D02,CB,27232521
NS1501_62640,H05,CB,27244853
NS1501_63181,A03,CB,27245525
NS1501_63203,B08,CB,27258107
NS1501_63142,A09,CB,27268315
NS1501_63233,F03,CB,27271632
NS1501_63179,B10,CB,27277936
NS1501_63246,C10,CB,27278252
NS1501_63157,A10,CB,27278940
NS1501_63169,H03,CB,27291781
NS1501_63169,H05,CB,27304451
NS1501_63143,G06,CB,27309614
NS1501_63232,H06,CB,27315394
NS1501_63243,G10,CB,27321199
NS1501_63231,H07,CB,27328552
NS1501_63204,E05,CB,27338538
NS1501_63160,G10,CB,27390051
NS1501_63244,D06,CB,27405221
NS1501_63243,H06,CB,27405667
NS1501_63244,C05,CB,27414756
NS1501_63212,D11,CB,27416893
NS1501_63144,G07,CB,27421016
NS1501_63184,D05,CB,27422816
NS1501_63127,A07,CB,27423063
NS1501_62643,E03,CB,27430750
NS1501_63239,B03,CB,27431651
NS1501_63172,F06,CB,27433742
NS1501_63242,A11,CB,27436105
NS1501_63163,A05,CB,27447518
NS1501_63229,B02,CB,27456905
NS1501_62640,F05,CB,27457170
NS1501_63186,F05,CB,27471383
NS1501_63184,H10,CB,27501367
NS1501_63216,C09,CB,27516579
NS1501_63161,B04,CB,27530522
NS1501_63198,D03,CB,27536201
NS1501_63152,C08,CB,27537690
NS1501_63170,C09,CB,27546420
NS1501_63179,E05,CB,27554450
NS1501_63175,G03,CB,27555362
NS1501_63171,H03,CB,27574596
NS1501_63209,B09,CB,27575540
NS1501_63218,E06,CB,27586813
NS1501_63153,F04,CB,27590517
NS1501_63189,H07,CB,27593784
NS1501_62644,A05,CB,27597514
NS1501_63130,E06,CB,27598776
NS1501_63204,B05,CB,27599262
NS1501_63131,D04,CB,27601515
NS1501_63216,C02,CB,27623185
NS1501_63204,A07,CB,27633535
NS1501_63184,E02,CB,27634029
NS1501_62645,B03,CB,27649637
NS1501_63130,C09,CB,27668665
NS1501_63243,E06,CB,27676539
NS1501_63214,E09,CB,27684581
NS1501_63140,B10,CB,27699976
NS1501_63143,A07,CB,27700734
NS1501_63245,A07,CB,27709934
NS1501_63188,F07,CB,27717896
NS1501_63188,A11,CB,27733881
NS1501_63188,D05,CB,27734465
NS1501_63150,B07,CB,27740892
NS1501_63140,B04,CB,27741221
NS1501_63160,E11,CB,27745182
NS1501_63184,B09,CB,27749248
NS1501_63139,A09,CB,27759805
NS1501_63245,H04,CB,27765190
NS1501_63234,D11,CB,27767557
NS1501_62642,G11,CB,27771242
NS1501_63174,D10,CB,27783190
NS1501_63126,G04,CB,27788303
NS1501_63176,E11,CB,27794697
NS1501_63247,B11,CB,27815030
NS1501_63179,D03,CB,27816453
NS1501_63222,D08,CB,27832009
NS1501_63235,A02,CB,27832666
NS1501_63127,G03,CB,27833805
NS1501_63177,H05,CB,27843261
NS1501_63233,E05,CB,27849551
NS1501_63234,F04,CB,27864697
NS1501_63188,D06,CB,27868856
NS1501_63137,F09,CB,27871400
NS1501_63161,G03,CB,27871672
NS1501_63141,F10,CB,27882213
NS1501_62642,H06,CB,27888566
NS1501_63185,E03,CB,27890865
NS1501_63173,C06,CB,27916212
NS1501_63228,C03,CB,27921399
NS1501_63151,C05,CB,27927629
NS1501_63193,B04,CB,27945627
NS1501_63187,C10,CB,27955979
NS1501_63201,A11,CB,27965334
NS1501_63129,A02,CB,27970837
NS1501_63222,G02,CB,27976347
NS1501_63180,G03,CB,27992633
NS1501_63231,D06,CB,27997233
NS1501_63154,B10,CB,28006130
NS1501_63203,H07,CB,28014385
NS1501_63189,B03,CB,28015357
NS1501_63201,E03,CB,28020079
NS1501_62641,G04,CB,28021695
NS1501_63156,H05,CB,28022728
NS1501_63213,H08,CB,28024468
NS1501_63184,G06,CB,28025723
NS1501_63155,C02,CB,28025877
NS1501_63237,B02,CB,28027496
NS1501_63129,C10,CB,28034466
NS1501_63138,D08,CB,28041167
NS1501_63152,B05,CB,28041211
NS1501_63139,D09,CB,28050013
NS1501_63197,C03,CB,28053809
NS1501_63201,C11,CB,28055636
NS1501_63221,F02,CB,28059124
NS1501_63243,F10,CB,28060129
NS1501_63165,H03,CB,28061516
NS1501_63168,G05,CB,28075836
NS1501_63130,A04,CB,28081279
NS1501_63239,B07,CB,28096082
NS1501_63216,H03,CB,28120846
NS1501_63136,F10,CB,28128803
NS1501_63220,F07,CB,28138205
NS1501_63156,F09,CB,28139480
NS1501_63133,G09,CB,28150207
NS1501_63172,E02,CB,28163545
NS1501_63184,G02,CB,28166034
NS1501_63175,D05,CB,28166345
NS1501_63154,G05,CB,28166423
NS1501_63130,D03,CB,28197578
NS1501_62647,D03,CB,28202483
NS1501_63202,A08,CB,28220216
NS1501_63219,D08,CB,28235227
NS1501_63241,G02,CB,28237161
NS1501_63134,D09,CB,28245975
NS1501_63134,A03,CB,28264306
NS1501_63154,A10,CB,28272867
NS1501_63156,C09,CB,28285809
NS1501_63132,D07,CB,28286601
NS1501_63168,D05,CB,28291685
NS1501_63153,F09,CB,28295642
NS1501_63130,B10,CB,28295936
NS1501_63177,A04,CB,28300057
NS1501_63144,E08,CB,28310419
NS1501_63183,G02,CB,28321563
NS1501_63246,H07,CB,28325894
NS1501_63228,D04,CB,28333820
NS1501_63199,B11,CB,28354623
NS1501_63229,G10,CB,28355763
NS1501_63143,A05,CB,28389531
NS1501_63140,F08,CB,28390297
NS1501_63231,E10,CB,28395083
NS1501_63185,G05,CB,28397976
NS1501_63215,F06,CB,28417315
NS1501_62647,E02,CB,28427629
NS1501_63142,E08,CB,28429657
NS1501_63175,D03,CB,28432394
NS1501_63231,G05,CB,28434100
NS1501_63177,F07,CB,28441621
NS1501_63158,D11,CB,28442801
NS1501_63216,C03,CB,28447470
NS1501_63178,G11,CB,28449795
NS1501_63152,E11,CB,28473594
NS1501_63169,D10,CB,28497472
NS1501_63129,E08,CB,28498248
NS1501_63162,E04,CB,28511225
NS1501_63152,F04,CB,28515628
NS1501_63135,D02,CB,28521517
NS1501_63164,C10,CB,28544809
NS1501_63165,G02,CB,28565936
NS1501_63163,D03,CB,28566824
NS1501_63200,C08,CB,28574729
NS1501_63179,D09,CB,28579084
NS1501_63176,D06,CB,28579129
NS1501_63143,D08,CB,28585043
NS1501_63129,H10,CB,28591042
NS1501_63194,F04,CB,28599051
NS1501_63137,C05,CB,28599717
NS1501_63193,D10,CB,28600213
NS1501_63127,H09,CB,28603929
NS1501_63132,C07,CB,28619255
NS1501_63189,E05,CB,28619615
NS1501_63239,F08,CB,28624743
NS1501_63198,F07,CB,28626873
NS1501_63196,C02,CB,28639184
NS1501_63172,H07,CB,28657943
NS1501_63158,B04,CB,28662248
NS1501_63131,B09,CB,28673615
NS1501_63162,D08,CB,28675148
NS1501_63144,G10,CB,28675154
NS1501_63136,G04,CB,28677989
NS1501_63172,H05,CB,28678373
NS1501_63240,C10,CB,28681604
NS1501_63142,C09,CB,28707584
NS1501_63208,B02,CB,28715361
NS1501_63220,A06,CB,28716907
NS1501_63155,C04,CB,28739709
NS1501_63159,E04,CB,28743484
NS1501_63237,E04,CB,28746069
NS1501_63202,F02,CB,28769985
NS1501_63130,F06,CB,28776715
NS1501_63165,C04,CB,28812248
NS1501_63178,F03,CB,28820220
NS1501_63206,H07,CB,28821650
NS1501_63200,F02,CB,28825131
NS1501_63197,F07,CB,28829315
NS1501_63144,G05,CB,28855128
NS1501_63231,G08,CB,28876060
NS1501_63202,G03,CB,28881427
NS1501_63220,E10,CB,28882027
NS1501_63184,A06,CB,28898258
NS1501_63243,E08,CB,28899732
NS1501_63212,E06,CB,28904082
NS1501_63211,E05,CB,28918815
NS1501_63247,C07,CB,28935483
NS1501_63202,H09,CB,28937728
NS1501_63174,H03,CB,28942351
NS1501_63151,H05,CB,28951632
NS1501_63196,G02,CB,28953016
NS1501_63201,C02,CB,28955388
NS1501_63246,E07,CB,28956268
NS1501_63188,F09,CB,28956817
NS1501_63239,D05,CB,28972340
NS1501_63154,A08,CB,28975991
NS1501_63132,C02,CB,28985105
NS1501_63168,C08,CB,28992150
NS1501_63175,H08,CB,29000364
NS1501_63234,H09,CB,29032291
NS1501_63187,G03,CB,29036234
NS1501_63175,A05,CB,29042820
NS1501_63244,E02,CB,29048525
NS1501_63236,C08,CB,29058147
NS1501_63185,F05,CB,29078514
NS1501_63129,D03,CB,29084298
NS1501_63142,A04,CB,29088952
NS1501_63209,D10,CB,29094881
NS1501_63220,F10,CB,29095180
NS1501_63223,E09,CB,29110067
NS1501_63241,E04,CB,29112844
NS1501_63235,F08,CB,29120048
NS1501_63168,D03,CB,29121455
NS1501_63243,D08,CB,29123822
NS1501_63209,B05,CB,29135323
NS1501_63152,D09,CB,29137246
NS1501_63179,G06,CB,29144209
NS1501_63126,G05,CB,29151075
NS1501_63128,G07,CB,29152357
NS1501_63175,A11,CB,29152440
NS1501_63245,H03,CB,29162364
NS1501_63170,A06,CB,29181752
NS1501_63169,G04,CB,29191269
NS1501_62644,G04,CB,29194562
NS1501_63227,D09,CB,29199706
NS1501_63213,B11,CB,29200778
NS1501_63224,A07,CB,29208173
NS1501_63219,D10,CB,29213434
NS1501_63210,G09,CB,29215108
NS1501_63231,B03,CB,29225869
NS1501_62644,D07,CB,29226599
NS1501_63183,B02,CB,29243219
NS1501_63165,A08,CB,29247446
NS1501_63175,C11,CB,29255730
NS1501_63163,C11,CB,29258185
NS1501_63183,F03,CB,29271832
NS1501_63227,B11,CB,29281946
NS1501_62642,G07,CB,29288108
NS1501_63158,C05,CB,29299781
NS1501_63159,F10,CB,29309502
NS1501_63241,D07,CB,29319498
NS1501_63202,G04,CB,29321341
NS1501_63213,B02,CB,29328937
NS1501_63213,H03,CB,29331007
NS1501_63232,A05,CB,29331100
NS1501_63228,D06,CB,29332268
NS1501_62643,B04,CB,29332950
NS1501_63167,D10,CB,29338274
NS1501_63171,E07,CB,29358897
NS1501_63136,A02,CB,29358923
NS1501_63245,G07,CB,29362385
NS1501_63136,F08,CB,29365969
NS1501_63158,D05,CB,29373095
NS1501_63172,C10,CB,29375297
NS1501_63135,B11,CB,29379553
NS1501_63231,A11,CB,29381965
NS1501_63196,G05,CB,29383089
NS1501_63214,B06,CB,29389422
NS1501_63212,B08,CB,29390036
NS1501_63166,A06,CB,29391090
NS1501_63236,D02,CB,29402505
NS1501_63150,B05,CB,29425147
NS1501_62642,H05,CB,29432679
NS1501_63228,H04,CB,29442810
NS1501_63151,C03,CB,29444273
NS1501_63245,H05,CB,29447268
NS1501_63236,A03,CB,29460263
NS1501_63239,C06,CB,29460285
NS1501_63135,H03,CB,29475191
NS1501_63177,D08,CB,29481555
NS1501_63202,D09,CB,29482745
NS1501_63194,A05,CB,29483848
NS1501_63179,E11,CB,29486285
NS1501_63155,F02,CB,29494657
NS1501_63240,C02,CB,29495599
NS1501_63128,F06,CB,29504435
NS1501_63179,F11,CB,29509346
NS1501_63144,F11,CB,29511000
NS1501_63203,D04,CB,29520149
NS1501_63198,D06,CB,29533594
NS1501_63179,A05,CB,29551226
NS1501_63201,B09,CB,29561429
NS1501_63152,F11,CB,29564578
NS1501_63195,D07,CB,29597820
NS1501_63199,G10,CB,29599441
NS1501_63226,H05,CB,29644507
NS1501_63203,D08,CB,29644710
NS1501_63233,E08,CB,29666052
NS1501_63207,A03,CB,29667232
NS1501_63240,A11,CB,29668689
NS1501_63244,H08,CB,29682097
NS1501_63183,F08,CB,29685703
NS1501_63196,C04,CB,29698420
NS1501_63209,F09,CB,29701946
NS1501_63234,C09,CB,29703998
NS1501_63212,D07,CB,29712118
NS1501_63190,A11,CB,29718668
NS1501_63205,A09,CB,29727223
NS1501_63202,F09,CB,29736584
NS1501_63172,C09,CB,29740036
NS1501_63142,G05,CB,29763095
NS1501_63231,F10,CB,29792360
NS1501_63210,H07,CB,29792987
NS1501_63196,D02,CB,29796512
NS1501_63151,E07,CB,29802243
NS1501_63156,D11,CB,29806834
NS1501_63244,C06,CB,29810551
NS1501_62640,D08,CB,29814335
NS1501_63193,F05,CB,29816490
NS1501_63177,H09,CB,29823248
NS1501_63177,H08,CB,29826151
NS1501_63186,H06,CB,29829332
NS1501_63239,G02,CB,29835623
NS1501_63240,E03,CB,29841890
NS1501_63193,D08,CB,29851959
NS1501_63228,A04,CB,29855999
NS1501_63195,E04,CB,29873331
NS1501_63130,G08,CB,29888832
NS1501_63167,G06,CB,29890677
NS1501_63204,E08,CB,29902249
NS1501_62640,G04,CB,29918705
NS1501_63144,H06,CB,29918955
NS1501_63162,A09,CB,29934787
NS1501_63187,C08,CB,29952669
NS1501_63163,H03,CB,29954039
NS1501_63179,B09,CB,29971846
NS1501_63211,F08,CB,29979525
NS1501_63200,G05,CB,29990935
NS1501_63192,F08,CB,29991578
NS1501_63154,F09,CB,30002105
NS1501_63202,H04,CB,30010627
NS1501_63155,G11,CB,30014299
NS1501_63197,E07,CB,30035401
NS1501_63134,D05,CB,30036964
NS1501_63221,D03,CB,30037203
NS1501_63241,H03,CB,30042441
NS1501_63237,A08,CB,30042850
NS1501_63201,D02,CB,30042889
NS1501_63236,C06,CB,30045434
NS1501_63202,C03,CB,30047904
NS1501_63174,H04,CB,30053198
NS1501_63246,B03,CB,30068052
NS1501_63214,D11,CB,30068703
NS1501_63192,D02,CB,30075039
NS1501_63240,C03,CB,30090281
NS1501_63135,E10,CB,30098651
NS1501_63165,C06,CB,30099003
NS1501_63169,D05,CB,30132626
NS1501_63132,F06,CB,30134766
NS1501_63207,G05,CB,30137356
NS1501_63136,B07,CB,30143253
NS1501_63130,G02,CB,30145555
NS1501_63136,C05,CB,30147355
NS1501_63231,C09,CB,30148392
NS1501_63223,D06,CB,30148553
NS1501_63243,E10,CB,30156618
NS1501_63144,A09,CB,30162763
NS1501_63212,D03,CB,30172362
NS1501_63206,D05,CB,30178581
NS1501_62641,C03,CB,30184522
NS1501_63240,F11,CB,30193810
NS1501_62641,H10,CB,30196253
NS1501_63166,D09,CB,30204219
NS1501_63180,D04,CB,30205131
NS1501_63245,B02,CB,30205413
NS1501_63151,E04,CB,30224814
NS1501_63247,H10,CB,30226573
NS1501_63211,F07,CB,30237971
NS1501_63162,B07,CB,30243195
NS1501_63210,E08,CB,30247984
NS1501_63210,F07,CB,30256852
NS1501_63198,H07,CB,30258105
NS1501_63140,E08,CB,30262932
NS1501_63176,A10,CB,30273097
NS1501_63139,H03,CB,30282603
NS1501_63239,A10,CB,30287292
NS1501_63164,A02,CB,30290099
NS1501_63211,C10,CB,30295018
NS1501_63139,G04,CB,30359212
NS1501_63229,G08,CB,30362066
NS1501_63174,H08,CB,30381361
NS1501_63174,A03,CB,30384576
NS1501_63244,E04,CB,30393219
NS1501_63180,D06,CB,30396799
NS1501_63173,A10,CB,30398285
NS1501_63199,D05,CB,30411247
NS1501_63158,G08,CB,30418536
NS1501_63154,F08,CB,30419115
NS1501_63136,F03,CB,30456012
NS1501_63187,E06,CB,30475626
NS1501_63164,C05,CB,30477427
NS1501_63206,H05,CB,30504489
NS1501_63203,D02,CB,30508160
NS1501_63196,F08,CB,30510781
NS1501_63175,H07,CB,30515451
NS1501_63140,F07,CB,30542042
NS1501_63155,E05,CB,30544271
NS1501_63168,H09,CB,30557948
NS1501_63206,F08,CB,30566116
NS1501_62640,B07,CB,30570472
NS1501_63201,C07,CB,30575017
NS1501_63129,C06,CB,30599834
NS1501_63138,H03,CB,30604087
NS1501_63236,F10,CB,30613926
NS1501_63219,A07,CB,30618872
NS1501_63205,C07,CB,30623427
NS1501_63209,A09,CB,30626619
NS1501_63170,B11,CB,30630960
NS1501_63236,F02,CB,30633745
NS1501_63165,C02,CB,30633769
NS1501_63213,C11,CB,30647295
NS1501_63192,G07,CB,30660616
NS1501_63229,E05,CB,30660636
NS1501_63163,E09,CB,30661034
NS1501_63153,G07,CB,30667176
NS1501_63193,G05,CB,30681024
NS1501_63212,E03,CB,30685390
NS1501_63128,C09,CB,30697514
NS1501_63188,B06,CB,30702366
NS1501_63152,G07,CB,30719761
NS1501_63136,G07,CB,30735284
NS1501_63187,B10,CB,30739799
NS1501_63175,B07,CB,30759042
NS1501_63168,D02,CB,30761355
NS1501_63188,B02,CB,30770620
NS1501_63184,C04,CB,30777429
NS1501_63193,E06,CB,30778548
NS1501_63136,A05,CB,30807525
NS1501_63158,C03,CB,30807918
NS1501_63154,A09,CB,30817545
NS1501_63189,F06,CB,30820752
NS1501_63190,D04,CB,30830484
NS1501_63230,E03,CB,30831261
NS1501_63180,D10,CB,30831349
NS1501_63178,A10,CB,30836474
NS1501_63182,D03,CB,30839733
NS1501_62642,G05,CB,30841258
NS1501_63190,E11,CB,30860883
NS1501_62640,F04,CB,30876122
NS1501_63172,C08,CB,30877258
NS1501_63202,B04,CB,30886225
NS1501_62639,D06,CB,30905205
NS1501_63144,G08,CB,30919267
NS1501_63240,G03,CB,30924400
NS1501_63156,E10,CB,30924627
NS1501_63217,A11,CB,30928083
NS1501_63241,E10,CB,30936721
NS1501_63153,G10,CB,30938224
NS1501_63182,E03,CB,30943867
NS1501_63131,A10,CB,30945685
NS1501_63151,A06,CB,30955582
NS1501_62645,E07,CB,30984008
NS1501_63243,A02,CB,30986620
NS1501_63239,H04,CB,30994967
NS1501_62645,H04,CB,30999704
NS1501_63226,G03,CB,31012360
NS1501_63202,B05,CB,31024488
NS1501_63137,E11,CB,31024794
NS1501_63163,F09,CB,31028659
NS1501_63141,B02,CB,31037838
NS1501_63126,F07,CB,31048570
NS1501_63184,G10,CB,31082057
NS1501_63242,C06,CB,31091263
NS1501_63200,A10,CB,31094152
NS1501_63153,A04,CB,31097820
NS1501_63224,D03,CB,31126686
NS1501_63130,C07,CB,31151189
NS1501_63242,F04,CB,31151623
NS1501_63246,C11,CB,31161699
