runid,well,gene,barcode,counts
NS1519_22017,B3,SARS-CoV-2-PLP,6A7,444
NS1519_22017,B3,MERS-CoV-PLP,6B9,381
NS1519_22017,B3,MERS-CoV-PLP,6C9,184
NS1519_22017,B3,MERS-CoV-PLP,6E9,217
NS1519_22017,B3,MERS-CoV-PLP,6F9,358
NS1519_22017,B3,MERS-CoV-PLP,6H9,204
NS1519_22017,B3,Bat-SL-CoVZC45-PLP2,7E2,101
NS1519_22017,B3,Bat-SL-CoVZC45-PLP2,7G2,139
NS1519_22017,B3,Bat-SL-CoVZC45-PLP2,7H2,63
NS1519_22017,B3,Bat-SL-CoVZC45-PLP2,7A3,105
NS1519_22017,B3,Bat-SL-CoVZC45-PLP2,7B3,192
NS1519_22017,B3,LGTV,4C7,565
NS1519_22017,B3,LGTV,4E10,440
NS1519_22017,B3,LGTV,4F12,516
NS1519_22017,B3,LGTV,4F7,385
NS1519_22017,B3,LGTV,4F10,491
NS1519_22017,B3,DENV,11C6,1287
NS1519_22017,B3,DENV,11D6,2046
NS1519_22017,B3,DENV,11H6,1659
NS1519_22017,B3,DENV,11A7,1302
NS1519_22017,B3,POWV,7B4,158
NS1519_22017,B3,POWV,7C4,335
NS1519_22017,B3,POWV,7E4,269
NS1519_22017,B3,POWV,7F4,324
NS1519_22017,B3,POWV,7A5,161
NS1519_22017,B3,WNV,7G6,474
NS1519_22017,B3,WNV,7H6,150
NS1519_22017,B3,WNV,7A7,838
NS1519_22017,B3,WNV,7B7,513
NS1519_22017,B3,WNV,7D7,779
NS1519_22017,B3,ZIKV,1G7,464
NS1519_22017,B3,ZIKV,1A8,484
NS1519_22017,B3,ZIKV,1C8,920
NS1519_22017,B3,ZIKV,1D8,410
NS1519_22017,B3,ZIKV,1E8,705
NS1519_22017,B3,HCV,7E12,585
NS1519_22017,B3,HCV,7F12,650
NS1519_22017,B3,HCV,7G12,490
NS1519_22017,B3,HCV,7H12,321
NS1519_22017,B3,HCV,9B1,346
NS1519_22017,B3,SLEV,9H2,65
NS1519_22017,B3,SLEV,9B3,68
NS1519_22017,B3,SLEV,9E3,96
NS1519_22017,B3,SLEV,9F3,223
NS1519_22017,B3,SLEV,9H3,120
NS1519_22017,B3,KUNV,7A8,287
NS1519_22017,B3,KUNV,7E8,428
NS1519_22017,B3,KUNV,7F8,333
NS1519_22017,B3,KUNV,7H8,610
NS1519_22017,B3,KUNV,7D9,470
NS1519_22017,B3,PV,2D6,545
NS1519_22017,B3,PV,2F6,736
NS1519_22017,B3,PV,2G6,721
NS1519_22017,B3,PV,2B7,715
NS1519_22017,B3,PV,2C7,517
NS1519_22017,B3,SV-A,9B5,320
NS1519_22017,B3,SV-A,9D5,242
NS1519_22017,B3,SV-A,9E5,258
NS1519_22017,B3,SV-A,9F5,355
NS1519_22017,B3,SV-A,9G5,299
NS1519_22017,B3,HAV,7E11,1320
NS1519_22017,B3,HAV,7F11,1132
NS1519_22017,B3,HAV,7G11,767
NS1519_22017,B3,HAV,7H11,1177
NS1519_22017,B3,EMCV,9B12,255
NS1519_22017,B3,EMCV,9D12,376
NS1519_22017,B3,EMCV,9E12,315
NS1519_22017,B3,EMCV,9F12,287
NS1519_22017,B3,HPeV,2A8,229
NS1519_22017,B3,HPeV,2B8,162
NS1519_22017,B3,HPeV,2C8,159
NS1519_22017,B3,HPeV,2D8,195
NS1519_22017,B3,HPeV,2E8,169
NS1519_22017,B3,HRV-B14,9C1,101
NS1519_22017,B3,HRV-B14,9H1,97
NS1519_22017,B3,HRV-B14,9A2,228
NS1519_22017,B3,HRV-B14,9B2,267
NS1519_22017,B3,HRV-B14,9C2,371
NS1519_22017,B3,CV-B3,7E9,39
NS1519_22017,B3,CV-B3,7F9,26
NS1519_22017,B3,CV-B3,7H9,15
NS1519_22017,B3,CV-B3,7A10,28
NS1519_22017,B3,CV-B3,7B10,19
NS1519_22017,B3,HTLV,3B6,156
NS1519_22017,B3,HTLV,3D6,40
NS1519_22017,B3,HTLV,3F6,68
NS1519_22017,B3,HTLV,3A7,57
NS1519_22017,B3,HTLV,3B7,89
NS1519_22017,B3,HIV-2,7E10,241
NS1519_22017,B3,HIV-2,7D12,403
NS1519_22017,B3,HIV-2,9G2,526
NS1519_22017,B3,HIV-2,9A5,501
NS1519_22017,B3,HIV-2,9A9,875
NS1519_22017,B3,HIV-1,1E3,413
NS1519_22017,B3,HIV-1,9C10,608
NS1519_22017,B3,HIV-1,1G3,147
NS1519_22017,B3,HIV-1,1A4,811
NS1519_22017,B3,HIV-1,1B4,171
NS1519_22017,B3,HHV-3,9A4,51
NS1519_22017,B3,HHV-3,9B4,47
NS1519_22017,B3,HHV-3,9C4,68
NS1519_22017,B3,HHV-3,9D4,50
NS1519_22017,B3,HHV-3,9F4,129
NS1519_22017,B3,YES1,4C9,271
NS1519_22017,B3,YES1,4E9,221
NS1519_22017,B3,YES1,4G9,183
NS1519_22017,B3,YES1,4B10,165
NS1519_22017,B3,YES1,4C10,323
NS1519_22017,B3,c-Src,1D4,732
NS1519_22017,B3,c-Src,1D7,1699
NS1519_22017,B3,c-Src,1B10,716
NS1519_22017,B3,c-Src,4G1,886
NS1519_22017,B3,c-Src,9F11,828
NS1519_22017,B3,FES,6A3,103
NS1519_22017,B3,FES,6D5,34
NS1519_22017,B3,FES,6E7,128
NS1519_22017,B3,FES,6C10,74
NS1519_22017,B3,FES,7D3,93
NS1519_22017,B3,EYFP,3C5,5015
NS1519_22017,B3,EYFP,3D5,7346
NS1519_22017,B3,EYFP,3F5,7598
NS1519_22017,B3,EYFP,3H5,8132
NS1519_22017,B3,EYFP,3A6,7763
NS1519_22017,B4,CCHFV,6A1,30
NS1519_22017,B4,CCHFV,6B1,8
NS1519_22017,B4,CCHFV,6C1,39
NS1519_22017,B4,CCHFV,6E1,16
NS1519_22017,B4,CCHFV,6F1,32
NS1519_22017,B4,DUGV,7D10,202
NS1519_22017,B4,DUGV,2H8,126
NS1519_22017,B4,DUGV,2A9,60
NS1519_22017,B4,DUGV,2C9,157
NS1519_22017,B4,DUGV,2D9,108
NS1519_22017,B4,NWV,7B12,169
NS1519_22017,B4,NWV,10A12,241
NS1519_22017,B4,NWV,10B12,125
NS1519_22017,B4,NWV,10D12,257
NS1519_22017,B4,NWV,10E12,196
NS1519_22017,B4,SHV,3F11,24
NS1519_22017,B4,SHV,3H11,31
NS1519_22017,B4,SHV,3A12,35
NS1519_22017,B4,SHV,3E12,47
NS1519_22017,B4,SHV,3F12,22
NS1519_22017,B4,LV,6B3,91
NS1519_22017,B4,LV,6C3,73
NS1519_22017,B4,LV,6D3,338
NS1519_22017,B4,LV,6E3,41
NS1519_22017,B4,LV,6G3,24
NS1519_22017,B4,HCoV-229E-3CL,5D8,55
NS1519_22017,B4,HCoV-229E-3CL,5E8,24
NS1519_22017,B4,HCoV-229E-3CL,5F8,19
NS1519_22017,B4,HCoV-229E-3CL,5H8,129
NS1519_22017,B4,HCoV-229E-3CL,5A9,75
NS1519_22017,B4,HCoV-NL63-3CL,5H10,127
NS1519_22017,B4,HCoV-NL63-3CL,5A11,277
NS1519_22017,B4,HCoV-NL63-3CL,5C11,79
NS1519_22017,B4,HCoV-NL63-3CL,5E11,91
NS1519_22017,B4,HCoV-NL63-3CL,5F11,329
NS1519_22017,B4,SARS-CoV-1-3CL,2F1,106
NS1519_22017,B4,SARS-CoV-1-3CL,2G1,74
NS1519_22017,B4,SARS-CoV-1-3CL,2A2,74
NS1519_22017,B4,SARS-CoV-1-3CL,2C2,73
NS1519_22017,B4,SARS-CoV-1-3CL,2D2,22
NS1519_22017,B4,SARS-CoV-2-3CL,9E2,649
NS1519_22017,B4,SARS-CoV-2-3CL,1E12,903
NS1519_22017,B4,SARS-CoV-2-3CL,1G12,893
NS1519_22017,B4,SARS-CoV-2-3CL,1H12,960
NS1519_22017,B4,SARS-CoV-2-3CL,4E1,769
NS1519_22017,B4,MERS-CoV-3CL,8B4,205
NS1519_22017,B4,MERS-CoV-3CL,8D4,155
NS1519_22017,B4,MERS-CoV-3CL,8F4,113
NS1519_22017,B4,MERS-CoV-3CL,8H4,74
NS1519_22017,B4,MERS-CoV-3CL,8A6,199
NS1519_22017,B4,HCoV-HKU1-3CL,3D10,626
NS1519_22017,B4,HCoV-HKU1-3CL,3E10,449
NS1519_22017,B4,HCoV-HKU1-3CL,3H10,549
NS1519_22017,B4,HCoV-HKU1-3CL,3C11,595
NS1519_22017,B4,HCoV-HKU1-3CL,3D11,647
NS1519_22017,B4,HCoV-OC43-3CL,7G1,194
NS1519_22017,B4,HCoV-OC43-3CL,7H1,455
NS1519_22017,B4,HCoV-OC43-3CL,7A2,576
NS1519_22017,B4,HCoV-OC43-3CL,7B2,354
NS1519_22017,B4,HCoV-OC43-3CL,7D2,237
NS1519_22017,B4,Bat-CoV-HKU4-3CL,7E3,151
NS1519_22017,B4,Bat-CoV-HKU4-3CL,7F3,315
NS1519_22017,B4,Bat-CoV-HKU4-3CL,7G3,371
NS1519_22017,B4,Bat-CoV-HKU4-3CL,7H3,379
NS1519_22017,B4,Bat-CoV-HKU4-3CL,7A4,414
NS1519_22017,B4,Bat-CoV-HKU9-3CL,11D8,68
NS1519_22017,B4,Bat-CoV-HKU9-3CL,11F8,30
NS1519_22017,B4,Bat-CoV-HKU9-3CL,11G8,30
NS1519_22017,B4,Bat-CoV-HKU9-3CL,11H8,11
NS1519_22017,B4,Bat-CoV-HKU9-3CL,11B9,62
NS1519_22017,B4,Bat-SV-CoVZC45-3CL,5C4,389
NS1519_22017,B4,Bat-SV-CoVZC45-3CL,5D4,573
NS1519_22017,B4,Bat-SV-CoVZC45-3CL,5F4,233
NS1519_22017,B4,Bat-SV-CoVZC45-3CL,9D6,201
NS1519_22017,B4,Bat-SV-CoVZC45-3CL,5A5,353
NS1519_22017,B4,Beluga-CoV-SW1,11D2,35
NS1519_22017,B4,Beluga-CoV-SW1,11G2,56
NS1519_22017,B4,Beluga-CoV-SW1,11H2,32
NS1519_22017,B4,Beluga-CoV-SW1,11A3,30
NS1519_22017,B4,Beluga-CoV-SW1,11B3,15
NS1519_22017,B4,HCoV-NL63-PLP2,6H1,310
NS1519_22017,B4,HCoV-NL63-PLP2,6A2,385
NS1519_22017,B4,HCoV-NL63-PLP2,6C2,325
NS1519_22017,B4,HCoV-NL63-PLP2,6E2,186
NS1519_22017,B4,HCoV-NL63-PLP2,6F2,303
NS1519_22017,B4,SARS-CoV-1-PLP,6B4,34
NS1519_22017,B4,SARS-CoV-1-PLP,6C4,87
NS1519_22017,B4,SARS-CoV-1-PLP,6D4,77
NS1519_22017,B4,SARS-CoV-1-PLP,6E4,34
NS1519_22017,B4,SARS-CoV-1-PLP,6G4,53
NS1519_22017,B4,SARS-CoV-2-PLP,6D6,262
NS1519_22017,B4,SARS-CoV-2-PLP,6E6,277
NS1519_22017,B4,SARS-CoV-2-PLP,6F6,227
NS1519_22017,B4,SARS-CoV-2-PLP,6H6,306
NS1519_22017,B4,SARS-CoV-2-PLP,6A7,278
NS1519_22017,B4,MERS-CoV-PLP,6B9,317
NS1519_22017,B4,MERS-CoV-PLP,6C9,222
NS1519_22017,B4,MERS-CoV-PLP,6E9,196
NS1519_22017,B4,MERS-CoV-PLP,6F9,247
NS1519_22017,B4,MERS-CoV-PLP,6H9,157
NS1519_22017,B4,Bat-SL-CoVZC45-PLP2,7E2,190
NS1519_22017,B4,Bat-SL-CoVZC45-PLP2,7G2,203
NS1519_22017,B4,Bat-SL-CoVZC45-PLP2,7H2,52
NS1519_22017,B4,Bat-SL-CoVZC45-PLP2,7A3,165
NS1519_22017,B4,Bat-SL-CoVZC45-PLP2,7B3,192
NS1519_22017,B4,LGTV,4C7,669
NS1519_22017,B4,LGTV,4E10,226
NS1519_22017,B4,LGTV,4F12,572
NS1519_22017,B4,LGTV,4F7,786
NS1519_22017,B4,LGTV,4F10,518
NS1519_22017,B4,DENV,11C6,1044
NS1519_22017,B4,DENV,11D6,1409
NS1519_22017,B4,DENV,11H6,875
NS1519_22017,B4,DENV,11A7,1265
NS1519_22017,B4,POWV,7B4,221
NS1519_22017,B4,POWV,7C4,318
NS1519_22017,B4,POWV,7E4,272
NS1519_22017,B4,POWV,7F4,420
NS1519_22017,B4,POWV,7A5,189
NS1519_22017,B4,WNV,7G6,506
NS1519_22017,B4,WNV,7H6,465
NS1519_22017,B4,WNV,7A7,885
NS1519_22017,B4,WNV,7B7,1206
NS1519_22017,B4,WNV,7D7,751
NS1519_22017,B4,ZIKV,1G7,730
NS1519_22017,B4,ZIKV,1A8,474
NS1519_22017,B4,ZIKV,1C8,594
NS1519_22017,B4,ZIKV,1D8,646
NS1519_22017,B4,ZIKV,1E8,628
NS1519_22017,B4,HCV,7E12,435
NS1519_22017,B4,HCV,7F12,350
NS1519_22017,B4,HCV,7G12,348
NS1519_22017,B4,HCV,7H12,172
NS1519_22017,B4,HCV,9B1,203
NS1519_22017,B4,SLEV,9H2,43
NS1519_22017,B4,SLEV,9B3,29
NS1519_22017,B4,SLEV,9E3,68
NS1519_22017,B4,SLEV,9F3,52
NS1519_22017,B4,SLEV,9H3,22
NS1519_22017,B4,KUNV,7A8,393
NS1519_22017,B4,KUNV,7E8,352
NS1519_22017,B4,KUNV,7F8,247
NS1519_22017,B4,KUNV,7H8,504
NS1519_22017,B4,KUNV,7D9,231
NS1519_22017,B4,PV,2D6,468
NS1519_22017,B4,PV,2F6,352
NS1519_22017,B4,PV,2G6,737
NS1519_22017,B4,PV,2B7,1025
NS1519_22017,B4,PV,2C7,681
NS1519_22017,B4,SV-A,9B5,207
NS1519_22017,B4,SV-A,9D5,212
NS1519_22017,B4,SV-A,9E5,183
NS1519_22017,B4,SV-A,9F5,357
NS1519_22017,B4,SV-A,9G5,254
NS1519_22017,B4,HAV,7E11,614
NS1519_22017,B4,HAV,7F11,493
NS1519_22017,B4,HAV,7G11,567
NS1519_22017,B4,HAV,7H11,584
NS1519_22017,B4,EMCV,9B12,336
NS1519_22017,B4,EMCV,9D12,374
NS1519_22017,B4,EMCV,9E12,183
NS1519_22017,B4,EMCV,9F12,352
NS1519_22017,B4,HPeV,2A8,152
NS1519_22017,B4,HPeV,2B8,138
NS1519_22017,B4,HPeV,2C8,186
NS1519_22017,B4,HPeV,2D8,206
NS1519_22017,B4,HPeV,2E8,139
NS1519_22017,B4,HRV-B14,9C1,51
NS1519_22017,B4,HRV-B14,9H1,273
NS1519_22017,B4,HRV-B14,9A2,233
NS1519_22017,B4,HRV-B14,9B2,267
NS1519_22017,B4,HRV-B14,9C2,297
NS1519_22017,B4,CV-B3,7E9,55
NS1519_22017,B4,CV-B3,7F9,23
NS1519_22017,B4,CV-B3,7H9,14
NS1519_22017,B4,CV-B3,7A10,33
NS1519_22017,B4,CV-B3,7B10,29
NS1519_22017,B4,HTLV,3B6,74
NS1519_22017,B4,HTLV,3D6,98
NS1519_22017,B4,HTLV,3F6,77
NS1519_22017,B4,HTLV,3A7,91
NS1519_22017,B4,HTLV,3B7,149
NS1519_22017,B4,HIV-2,7E10,208
NS1519_22017,B4,HIV-2,7D12,141
NS1519_22017,B4,HIV-2,9G2,261
NS1519_22017,B4,HIV-2,9A5,57
NS1519_22017,B4,HIV-2,9A9,49
NS1519_22017,B4,HIV-1,1E3,87
NS1519_22017,B4,HIV-1,9C10,295
NS1519_22017,B4,HIV-1,1G3,34
NS1519_22017,B4,HIV-1,1A4,223
NS1519_22017,B4,HIV-1,1B4,23
NS1519_22017,B4,HHV-3,9A4,88
NS1519_22017,B4,HHV-3,9B4,154
NS1519_22017,B4,HHV-3,9C4,64
NS1519_22017,B4,HHV-3,9D4,78
NS1519_22017,B4,HHV-3,9F4,116
NS1519_22017,B4,YES1,4C9,190
NS1519_22017,B4,YES1,4E9,228
NS1519_22017,B4,YES1,4G9,219
NS1519_22017,B4,YES1,4B10,279
NS1519_22017,B4,YES1,4C10,369
NS1519_22017,B4,c-Src,1D4,814
NS1519_22017,B4,c-Src,1D7,1327
NS1519_22017,B4,c-Src,1B10,1250
NS1519_22017,B4,c-Src,4G1,631
NS1519_22017,B4,c-Src,9F11,983
NS1519_22017,B4,FES,6A3,69
NS1519_22017,B4,FES,6D5,49
NS1519_22017,B4,FES,6E7,146
NS1519_22017,B4,FES,6C10,119
NS1519_22017,B4,FES,7D3,158
NS1519_22017,B4,EYFP,3C5,4914
NS1519_22017,B4,EYFP,3D5,8334
NS1519_22017,B4,EYFP,3F5,7903
NS1519_22017,B4,EYFP,3H5,5852
NS1519_22017,B4,EYFP,3A6,7184
NS1519_22017,B5,CCHFV,6A1,18
NS1519_22017,B5,CCHFV,6B1,15
NS1519_22017,B5,CCHFV,6C1,13
NS1519_22017,B5,CCHFV,6E1,3
NS1519_22017,B5,CCHFV,6F1,42
NS1519_22017,B5,DUGV,7D10,232
NS1519_22017,B5,DUGV,2H8,144
NS1519_22017,B5,DUGV,2A9,236
NS1519_22017,B5,DUGV,2C9,92
NS1519_22017,B5,DUGV,2D9,162
NS1519_22017,B5,NWV,7B12,100
NS1519_22017,B5,NWV,10A12,272
NS1519_22017,B5,NWV,10B12,185
NS1519_22017,B5,NWV,10D12,197
NS1519_22017,B5,NWV,10E12,206
NS1519_22017,B5,SHV,3F11,14
NS1519_22017,B5,SHV,3H11,19
NS1519_22017,B5,SHV,3A12,16
NS1519_22017,B5,SHV,3E12,18
NS1519_22017,B5,SHV,3F12,2
NS1519_22017,B5,LV,6B3,168
NS1519_22017,B5,LV,6C3,39
NS1519_22017,B5,LV,6D3,132
NS1519_22017,B5,LV,6E3,105
NS1519_22017,B5,LV,6G3,202
NS1519_22017,B5,HCoV-229E-3CL,5D8,47
NS1519_22017,B5,HCoV-229E-3CL,5E8,91
NS1519_22017,B5,HCoV-229E-3CL,5F8,55
NS1519_22017,B5,HCoV-229E-3CL,5H8,164
NS1519_22017,B5,HCoV-229E-3CL,5A9,18
NS1519_22017,B5,HCoV-NL63-3CL,5H10,381
NS1519_22017,B5,HCoV-NL63-3CL,5A11,287
NS1519_22017,B5,HCoV-NL63-3CL,5C11,318
NS1519_22017,B5,HCoV-NL63-3CL,5E11,355
NS1519_22017,B5,HCoV-NL63-3CL,5F11,393
NS1519_22017,B5,SARS-CoV-1-3CL,2F1,75
NS1519_22017,B5,SARS-CoV-1-3CL,2G1,126
NS1519_22017,B5,SARS-CoV-1-3CL,2A2,94
NS1519_22017,B5,SARS-CoV-1-3CL,2C2,107
NS1519_22017,B5,SARS-CoV-1-3CL,2D2,32
NS1519_22017,B5,SARS-CoV-2-3CL,9E2,1285
NS1519_22017,B5,SARS-CoV-2-3CL,1E12,539
NS1519_22017,B5,SARS-CoV-2-3CL,1G12,609
NS1519_22017,B5,SARS-CoV-2-3CL,1H12,766
NS1519_22017,B5,SARS-CoV-2-3CL,4E1,1008
NS1519_22017,B5,MERS-CoV-3CL,8B4,209
NS1519_22017,B5,MERS-CoV-3CL,8D4,99
NS1519_22017,B5,MERS-CoV-3CL,8F4,121
NS1519_22017,B5,MERS-CoV-3CL,8H4,88
NS1519_22017,B5,MERS-CoV-3CL,8A6,137
NS1519_22017,B5,HCoV-HKU1-3CL,3D10,281
NS1519_22017,B5,HCoV-HKU1-3CL,3E10,315
NS1519_22017,B5,HCoV-HKU1-3CL,3H10,468
NS1519_22017,B5,HCoV-HKU1-3CL,3C11,371
NS1519_22017,B5,HCoV-HKU1-3CL,3D11,758
NS1519_22017,B5,HCoV-OC43-3CL,7G1,242
NS1519_22017,B5,HCoV-OC43-3CL,7H1,471
NS1519_22017,B5,HCoV-OC43-3CL,7A2,859
NS1519_22017,B5,HCoV-OC43-3CL,7B2,276
NS1519_22017,B5,HCoV-OC43-3CL,7D2,234
NS1519_22017,B5,Bat-CoV-HKU4-3CL,7E3,201
NS1519_22017,B5,Bat-CoV-HKU4-3CL,7F3,248
NS1519_22017,B5,Bat-CoV-HKU4-3CL,7G3,432
NS1519_22017,B5,Bat-CoV-HKU4-3CL,7H3,423
NS1519_22017,B5,Bat-CoV-HKU4-3CL,7A4,414
NS1519_22017,B5,Bat-CoV-HKU9-3CL,11D8,80
NS1519_22017,B5,Bat-CoV-HKU9-3CL,11F8,61
NS1519_22017,B5,Bat-CoV-HKU9-3CL,11G8,56
NS1519_22017,B5,Bat-CoV-HKU9-3CL,11H8,69
NS1519_22017,B5,Bat-CoV-HKU9-3CL,11B9,32
NS1519_22017,B5,Bat-SV-CoVZC45-3CL,5C4,492
NS1519_22017,B5,Bat-SV-CoVZC45-3CL,5D4,222
NS1519_22017,B5,Bat-SV-CoVZC45-3CL,5F4,353
NS1519_22017,B5,Bat-SV-CoVZC45-3CL,9D6,239
NS1519_22017,B5,Bat-SV-CoVZC45-3CL,5A5,600
NS1519_22017,B5,Beluga-CoV-SW1,11D2,84
NS1519_22017,B5,Beluga-CoV-SW1,11G2,23
NS1519_22017,B5,Beluga-CoV-SW1,11H2,50
NS1519_22017,B5,Beluga-CoV-SW1,11A3,33
NS1519_22017,B5,Beluga-CoV-SW1,11B3,60
NS1519_22017,B5,HCoV-NL63-PLP2,6H1,379
NS1519_22017,B5,HCoV-NL63-PLP2,6A2,391
NS1519_22017,B5,HCoV-NL63-PLP2,6C2,339
NS1519_22017,B5,HCoV-NL63-PLP2,6E2,358
NS1519_22017,B5,HCoV-NL63-PLP2,6F2,396
NS1519_22017,B5,SARS-CoV-1-PLP,6B4,146
NS1519_22017,B5,SARS-CoV-1-PLP,6C4,150
NS1519_22017,B5,SARS-CoV-1-PLP,6D4,130
NS1519_22017,B5,SARS-CoV-1-PLP,6E4,79
NS1519_22017,B5,SARS-CoV-1-PLP,6G4,97
NS1519_22017,B5,SARS-CoV-2-PLP,6D6,334
NS1519_22017,B5,SARS-CoV-2-PLP,6E6,261
NS1519_22017,B5,SARS-CoV-2-PLP,6F6,347
NS1519_22017,B5,SARS-CoV-2-PLP,6H6,321
NS1519_22017,B5,SARS-CoV-2-PLP,6A7,482
NS1519_22017,B5,MERS-CoV-PLP,6B9,1203
NS1519_22017,B5,MERS-CoV-PLP,6C9,155
NS1519_22017,B5,MERS-CoV-PLP,6E9,270
NS1519_22017,B5,MERS-CoV-PLP,6F9,261
NS1519_22017,B5,MERS-CoV-PLP,6H9,253
NS1519_22017,B5,Bat-SL-CoVZC45-PLP2,7E2,148
NS1519_22017,B5,Bat-SL-CoVZC45-PLP2,7G2,266
NS1519_22017,B5,Bat-SL-CoVZC45-PLP2,7H2,121
NS1519_22017,B5,Bat-SL-CoVZC45-PLP2,7A3,253
NS1519_22017,B5,Bat-SL-CoVZC45-PLP2,7B3,161
NS1519_22017,B5,LGTV,4C7,506
NS1519_22017,B5,LGTV,4E10,659
NS1519_22017,B5,LGTV,4F12,428
NS1519_22017,B5,LGTV,4F7,432
NS1519_22017,B5,LGTV,4F10,304
NS1519_22017,B5,DENV,11C6,1562
NS1519_22017,B5,DENV,11D6,3257
NS1519_22017,B5,DENV,11H6,1817
NS1519_22017,B5,DENV,11A7,2150
NS1519_22017,B5,POWV,7B4,281
NS1519_22017,B5,POWV,7C4,274
NS1519_22017,B5,POWV,7E4,324
NS1519_22017,B5,POWV,7F4,405
NS1519_22017,B5,POWV,7A5,236
NS1519_22017,B5,WNV,7G6,443
NS1519_22017,B5,WNV,7H6,379
NS1519_22017,B5,WNV,7A7,913
NS1519_22017,B5,WNV,7B7,843
NS1519_22017,B5,WNV,7D7,1045
NS1519_22017,B5,ZIKV,1G7,543
NS1519_22017,B5,ZIKV,1A8,681
NS1519_22017,B5,ZIKV,1C8,941
NS1519_22017,B5,ZIKV,1D8,564
NS1519_22017,B5,ZIKV,1E8,700
NS1519_22017,B5,HCV,7E12,945
NS1519_22017,B5,HCV,7F12,695
NS1519_22017,B5,HCV,7G12,402
NS1519_22017,B5,HCV,7H12,463
NS1519_22017,B5,HCV,9B1,484
NS1519_22017,B5,SLEV,9H2,97
NS1519_22017,B5,SLEV,9B3,8
NS1519_22017,B5,SLEV,9E3,66
NS1519_22017,B5,SLEV,9F3,53
NS1519_22017,B5,SLEV,9H3,92
NS1519_22017,B5,KUNV,7A8,470
NS1519_22017,B5,KUNV,7E8,507
NS1519_22017,B5,KUNV,7F8,368
NS1519_22017,B5,KUNV,7H8,564
NS1519_22017,B5,KUNV,7D9,388
NS1519_22017,B5,PV,2D6,816
NS1519_22017,B5,PV,2F6,697
NS1519_22017,B5,PV,2G6,486
NS1519_22017,B5,PV,2B7,950
NS1519_22017,B5,PV,2C7,766
NS1519_22017,B5,SV-A,9B5,203
NS1519_22017,B5,SV-A,9D5,395
NS1519_22017,B5,SV-A,9E5,217
NS1519_22017,B5,SV-A,9F5,321
NS1519_22017,B5,SV-A,9G5,180
NS1519_22017,B5,HAV,7E11,993
NS1519_22017,B5,HAV,7F11,1026
NS1519_22017,B5,HAV,7G11,1218
NS1519_22017,B5,HAV,7H11,1387
NS1519_22017,B5,EMCV,9B12,503
NS1519_22017,B5,EMCV,9D12,360
NS1519_22017,B5,EMCV,9E12,372
NS1519_22017,B5,EMCV,9F12,312
NS1519_22017,B5,HPeV,2A8,251
NS1519_22017,B5,HPeV,2B8,293
NS1519_22017,B5,HPeV,2C8,343
NS1519_22017,B5,HPeV,2D8,413
NS1519_22017,B5,HPeV,2E8,280
NS1519_22017,B5,HRV-B14,9C1,134
NS1519_22017,B5,HRV-B14,9H1,248
NS1519_22017,B5,HRV-B14,9A2,144
NS1519_22017,B5,HRV-B14,9B2,169
NS1519_22017,B5,HRV-B14,9C2,343
NS1519_22017,B5,CV-B3,7E9,19
NS1519_22017,B5,CV-B3,7F9,65
NS1519_22017,B5,CV-B3,7H9,21
NS1519_22017,B5,CV-B3,7A10,45
NS1519_22017,B5,CV-B3,7B10,32
NS1519_22017,B5,HTLV,3B6,328
NS1519_22017,B5,HTLV,3D6,106
NS1519_22017,B5,HTLV,3F6,111
NS1519_22017,B5,HTLV,3A7,125
NS1519_22017,B5,HTLV,3B7,142
NS1519_22017,B5,HIV-2,7E10,468
NS1519_22017,B5,HIV-2,7D12,691
NS1519_22017,B5,HIV-2,9G2,561
NS1519_22017,B5,HIV-2,9A5,677
NS1519_22017,B5,HIV-2,9A9,550
NS1519_22017,B5,HIV-1,1E3,255
NS1519_22017,B5,HIV-1,9C10,677
NS1519_22017,B5,HIV-1,1G3,738
NS1519_22017,B5,HIV-1,1A4,127
NS1519_22017,B5,HIV-1,1B4,218
NS1519_22017,B5,HHV-3,9A4,93
NS1519_22017,B5,HHV-3,9B4,121
NS1519_22017,B5,HHV-3,9C4,99
NS1519_22017,B5,HHV-3,9D4,76
NS1519_22017,B5,HHV-3,9F4,58
NS1519_22017,B5,YES1,4C9,284
NS1519_22017,B5,YES1,4E9,148
NS1519_22017,B5,YES1,4G9,321
NS1519_22017,B5,YES1,4B10,353
NS1519_22017,B5,YES1,4C10,342
NS1519_22017,B5,c-Src,1D4,1517
NS1519_22017,B5,c-Src,1D7,1729
NS1519_22017,B5,c-Src,1B10,1441
NS1519_22017,B5,c-Src,4G1,785
NS1519_22017,B5,c-Src,9F11,1199
NS1519_22017,B5,FES,6A3,108
NS1519_22017,B5,FES,6D5,66
NS1519_22017,B5,FES,6E7,151
NS1519_22017,B5,FES,6C10,109
NS1519_22017,B5,FES,7D3,210
NS1519_22017,B5,EYFP,3C5,7700
NS1519_22017,B5,EYFP,3D5,10454
NS1519_22017,B5,EYFP,3F5,8541
NS1519_22017,B5,EYFP,3H5,9026
NS1519_22017,B5,EYFP,3A6,8618
NS1519_22017,B6,CCHFV,6A1,32
NS1519_22017,B6,CCHFV,6B1,9
NS1519_22017,B6,CCHFV,6C1,6
NS1519_22017,B6,CCHFV,6E1,4
NS1519_22017,B6,CCHFV,6F1,7
NS1519_22017,B6,DUGV,7D10,69
